"22867";"51591";"+41.030256";"-095.156205";"RED OAK";"IA";"MONTGOMERY";"STANDARD"
"22868";"51593";"+41.332943";"-095.587197";"HARLAN";"IA";"SHELBY";"STANDARD"
"22869";"51601";"+40.718258";"-095.163720";"SHENANDOAH";"IA";"PAGE";"STANDARD"
"22870";"51602";"+40.738309";"-095.149305";"SHENANDOAH";"IA";"PAGE";"UNIQUE"
"22871";"51603";"+40.738309";"-095.149305";"SHENANDOAH";"IA";"PAGE";"UNIQUE"
"22872";"51630";"+40.616851";"-095.152493";"BLANCHARD";"IA";"PAGE";"STANDARD"
"22873";"51631";"+40.604915";"-095.017884";"BRADDYVILLE";"IA";"PAGE";"STANDARD"
"22874";"51632";"+40.738247";"-095.108481";"CLARINDA";"IA";"PAGE";"STANDARD"
"22875";"51636";"+40.646512";"-095.199797";"COIN";"IA";"PAGE";"STANDARD"
"22876";"51637";"+40.631220";"-095.122410";"COLLEGE SPRINGS";"IA";"PAGE";"PO BOX ONLY"
"22877";"51638";"+40.770460";"-095.261263";"ESSEX";"IA";"PAGE";"STANDARD"
"22878";"51639";"+40.721460";"-095.477606";"FARRAGUT";"IA";"FREMONT";"STANDARD"
"22879";"51640";"+40.741699";"-095.583179";"HAMBURG";"IA";"FREMONT";"STANDARD"
"22880";"51645";"+40.858205";"-095.432381";"IMOGENE";"IA";"FREMONT";"STANDARD"
"22881";"51646";"+40.722464";"-094.842837";"NEW MARKET";"IA";"TAYLOR";"STANDARD"
"22882";"51647";"+40.609974";"-095.316476";"NORTHBORO";"IA";"PAGE";"STANDARD"
"22883";"51648";"+40.742301";"-095.761779";"PERCIVAL";"IA";"FREMONT";"STANDARD"
"22884";"51649";"+40.847951";"-095.537377";"RANDOLPH";"IA";"FREMONT";"STANDARD"
"22885";"51650";"+40.662884";"-095.577257";"RIVERTON";"IA";"FREMONT";"STANDARD"
"22886";"51651";"+40.657470";"-095.024969";"SHAMBAUGH";"IA";"PAGE";"PO BOX ONLY"
"22887";"51652";"+40.771520";"-095.626355";"SIDNEY";"IA";"FREMONT";"STANDARD"
"22888";"51653";"+40.822599";"-095.694406";"TABOR";"IA";"FREMONT";"STANDARD"
"22889";"51654";"+40.793340";"-095.758636";"THURMAN";"IA";"FREMONT";"STANDARD"
"22890";"51656";"+40.737446";"-095.156217";"YORKTOWN";"IA";"PAGE";"PO BOX ONLY"
"22891";"52001";"+42.458876";"-090.877135";"DUBUQUE";"IA";"DUBUQUE";"STANDARD"
"22892";"52002";"+42.532019";"-090.771800";"DUBUQUE";"IA";"DUBUQUE";"STANDARD"
"22893";"52003";"+42.436426";"-090.716921";"DUBUQUE";"IA";"DUBUQUE";"STANDARD"
"22894";"52004";"+42.484861";"-090.804116";"DUBUQUE";"IA";"DUBUQUE";"STANDARD"
"22895";"52030";"+42.164053";"-090.610740";"ANDREW";"IA";"JACKSON";"PO BOX ONLY"
"22896";"52031";"+42.207444";"-090.491920";"BELLEVUE";"IA";"JACKSON";"STANDARD"
"22897";"52032";"+42.338928";"-090.864175";"BERNARD";"IA";"DUBUQUE";"STANDARD"
"22898";"52033";"+42.362066";"-090.903195";"CASCADE";"IA";"DUBUQUE";"STANDARD"
"22899";"52035";"+42.560859";"-091.347333";"COLESBURG";"IA";"DELAWARE";"STANDARD"
"22900";"52036";"+42.476609";"-091.311248";"DELAWARE";"IA";"DELAWARE";"PO BOX ONLY"
"22901";"52037";"+41.960400";"-090.636408";"DELMAR";"IA";"CLINTON";"STANDARD"
"22902";"52038";"+42.559127";"-091.476090";"DUNDEE";"IA";"DELAWARE";"STANDARD"
"22903";"52039";"+42.534545";"-090.851368";"DURANGO";"IA";"DUBUQUE";"STANDARD"
"22904";"52040";"+42.421746";"-091.035655";"DYERSVILLE";"IA";"DUBUQUE";"STANDARD"
"22905";"52041";"+42.519834";"-091.299742";"EARLVILLE";"IA";"DELAWARE";"STANDARD"
"22906";"52042";"+42.756961";"-091.344530";"EDGEWOOD";"IA";"CLAYTON";"STANDARD"
"22907";"52043";"+42.842609";"-091.408507";"ELKADER";"IA";"CLAYTON";"STANDARD"
"22908";"52044";"+42.762431";"-091.320305";"ELKPORT";"IA";"CLAYTON";"STANDARD"
"22909";"52045";"+42.458113";"-090.933197";"EPWORTH";"IA";"DUBUQUE";"STANDARD"
"22910";"52046";"+42.453280";"-091.026374";"FARLEY";"IA";"DUBUQUE";"STANDARD"
"22911";"52047";"+42.984477";"-091.354816";"FARMERSBURG";"IA";"CLAYTON";"STANDARD"
"22912";"52048";"+42.736871";"-091.249013";"GARBER";"IA";"CLAYTON";"STANDARD"
"22913";"52049";"+42.808244";"-091.257708";"GARNAVILLO";"IA";"CLAYTON";"STANDARD"
