"147";"00925";"+18.401055";"-066.049773";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"148";"00926";"+18.369376";"-066.062804";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"149";"00927";"+18.385174";"-066.071959";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"150";"00928";"+18.410462";"-066.060533";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"151";"00929";"+18.410462";"-066.060533";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"152";"00930";"+18.410462";"-066.060533";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"153";"00931";"+18.410462";"-066.060533";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"154";"00933";"+18.410462";"-066.060533";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"155";"00934";"+18.344870";"-066.166014";"FORT BUCHANAN";"PR";"BAYAMON";"STANDARD"
"156";"00935";"+18.410462";"-066.060533";"SAN JUAN";"PR";"SAN JUAN";"UNIQUE"
"157";"00936";"+18.410462";"-066.060533";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"158";"00937";"+18.410462";"-066.060533";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"159";"00938";"+18.410462";"-066.060533";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"160";"00939";"+18.410462";"-066.060533";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"161";"00940";"+18.410462";"-066.060533";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"162";"00949";"+18.431911";"-066.199692";"TOA BAJA";"PR";"TOA BAJA";"STANDARD"
"163";"00950";"+18.457761";"-066.196503";"TOA BAJA";"PR";"TOA BAJA";"STANDARD"
"164";"00951";"+18.457761";"-066.196503";"TOA BAJA";"PR";"TOA BAJA";"STANDARD"
"165";"00952";"+18.457761";"-066.196503";"SABANA SECA";"PR";"TOA BAJA";"STANDARD"
"166";"00953";"+18.356795";"-066.257010";"TOA ALTA";"PR";"TOA ALTA";"STANDARD"
"167";"00954";"+18.358939";"-066.258108";"TOA ALTA";"PR";"TOA ALTA";"STANDARD"
"168";"00955";"+18.410462";"-066.060533";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"169";"00956";"+18.326702";"-066.174176";"BAYAMON";"PR";"BAYAMON";"STANDARD"
"170";"00957";"+18.366645";"-066.183907";"BAYAMON";"PR";"BAYAMON";"STANDARD"
"171";"00958";"+18.344870";"-066.166014";"BAYAMON";"PR";"BAYAMON";"STANDARD"
"172";"00959";"+18.387058";"-066.159044";"BAYAMON";"PR";"BAYAMON";"STANDARD"
"173";"00960";"+18.344870";"-066.166014";"BAYAMON";"PR";"BAYAMON";"STANDARD"
"174";"00961";"+18.413195";"-066.168651";"BAYAMON";"PR";"BAYAMON";"STANDARD"
"175";"00962";"+18.437644";"-066.140407";"CATANO";"PR";"CATANO";"STANDARD"
"176";"00963";"+18.443217";"-066.139293";"CATANO";"PR";"CATANO";"STANDARD"
"177";"00965";"+18.428784";"-066.115390";"GUAYNABO";"PR";"GUAYNABO";"STANDARD"
"178";"00966";"+18.396815";"-066.114889";"GUAYNABO";"PR";"GUAYNABO";"STANDARD"
"179";"00968";"+18.410462";"-066.060533";"GUAYNABO";"PR";"SAN JUAN";"STANDARD"
